checked_at,AA149,AA16,AA179,AA234,AA76,AS20,AS41,B6115,B6116,B615,B6215,B6216,B6316,DL363,DL405,DL606,DL668,DL669
2026-08-26 07:57:49,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 08:08:04,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 08:18:27,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 08:28:43,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 08:38:59,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 08:48:30,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 08:58:45,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 09:09:03,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 09:18:56,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 09:28:14,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 09:38:57,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 09:49:17,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 09:59:38,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 10:10:03,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 10:20:36,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 10:29:59,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 10:40:16,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 10:50:50,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 11:00:52,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 11:11:00,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 11:21:17,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 11:31:19,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 11:41:36,372.00,594.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 11:51:58,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 12:02:33,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 12:13:14,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 12:23:43,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 12:34:09,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 12:44:49,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,314.00,189.00,279.00,369.00,369.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 13:04:37,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,254.00,189.00,279.00,369.00,279.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 13:14:39,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,254.00,189.00,279.00,499.00,279.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 13:25:10,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,254.00,254.00,304.00,499.00,279.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 13:34:53,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,254.00,254.00,304.00,499.00,279.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 13:45:35,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,254.00,254.00,304.00,499.00,279.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 13:56:30,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,254.00,254.00,304.00,499.00,279.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 14:07:01,372.00,372.00,372.00,372.00,229.00,269.00,269.00,189.00,254.00,254.00,304.00,499.00,279.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 14:17:23,372.00,372.00,372.00,372.00,189.00,269.00,269.00,189.00,254.00,254.00,304.00,499.00,279.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 14:27:59,372.00,372.00,372.00,372.00,189.00,269.00,269.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 14:37:18,372.00,372.00,372.00,372.00,189.00,269.00,269.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 14:47:42,372.00,372.00,372.00,372.00,189.00,269.00,269.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 14:58:36,372.00,372.00,372.00,372.00,189.00,305.00,321.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 15:09:25,372.00,372.00,372.00,372.00,189.00,307.00,321.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 16:00:30,372.00,372.00,372.00,372.00,189.00,297.00,312.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 16:10:47,372.00,372.00,372.00,372.00,189.00,297.00,312.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 16:21:21,372.00,372.00,372.00,372.00,189.00,297.00,312.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 16:31:05,372.00,372.00,372.00,372.00,189.00,297.00,312.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 16:41:35,372.00,372.00,372.00,372.00,189.00,297.00,312.00,189.00,254.00,254.00,314.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 16:52:17,372.00,372.00,372.00,372.00,189.00,297.00,312.00,189.00,254.00,254.00,314.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 17:02:28,372.00,372.00,372.00,372.00,189.00,297.00,312.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 17:13:21,372.00,372.00,372.00,372.00,189.00,297.00,312.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 17:24:20,372.00,372.00,372.00,372.00,189.00,324.00,312.00,189.00,254.00,254.00,306.00,499.00,279.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 17:35:20,362.00,362.00,362.00,362.00,189.00,297.00,312.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 17:45:15,362.00,362.00,362.00,362.00,189.00,297.00,312.00,189.00,254.00,254.00,306.00,473.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 18:16:52,362.00,362.00,362.00,362.00,189.00,294.00,312.00,189.00,279.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 18:27:43,362.00,362.00,362.00,362.00,189.00,294.00,312.00,189.00,279.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 18:37:46,362.00,362.00,362.00,362.00,189.00,294.00,312.00,189.00,279.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 18:48:36,362.00,482.00,244.00,482.00,189.00,294.00,312.00,189.00,279.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 18:59:26,362.00,482.00,244.00,482.00,189.00,294.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 19:10:23,362.00,482.00,244.00,482.00,189.00,294.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 19:22:38,362.00,482.00,244.00,482.00,189.00,294.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 19:26:32,362.00,482.00,244.00,482.00,189.00,294.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 19:37:06,362.00,482.00,244.00,482.00,189.00,294.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 19:46:57,362.00,482.00,244.00,482.00,189.00,294.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 19:56:50,362.00,482.00,244.00,482.00,189.00,294.00,312.00,189.00,269.00,254.00,314.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 20:07:00,362.00,,244.00,,189.00,,312.00,189.00,,254.00,306.00,,,404.00,,,189.00,404.00
2026-08-26 20:16:58,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 20:26:54,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 20:36:52,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 20:46:55,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 20:56:55,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 21:06:53,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 21:16:34,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 21:26:57,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 21:36:51,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 21:47:02,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 21:56:41,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,269.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 22:06:47,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 22:16:59,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 22:26:54,362.00,482.00,244.00,482.00,189.00,324.00,312.00,189.00,279.00,254.00,306.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 22:36:35,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 22:46:58,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 22:56:51,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 23:06:52,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 23:16:58,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 23:26:59,362.00,482.00,244.00,482.00,189.00,297.00,312.00,189.00,269.00,254.00,306.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 23:36:48,362.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,254.00,306.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 23:46:52,362.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-26 23:56:51,362.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 00:06:53,362.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 00:16:56,362.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 00:26:34,362.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 00:36:53,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 00:46:29,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 00:56:58,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 01:06:57,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,254.00,314.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 01:16:45,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 01:26:53,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 01:37:04,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 01:46:56,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 01:56:53,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 02:06:43,482.00,482.00,244.00,482.00,189.00,324.00,312.00,189.00,279.00,245.00,305.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 02:16:57,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 02:26:53,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 02:36:43,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 02:46:59,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 02:56:50,482.00,482.00,244.00,482.00,189.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 03:06:58,482.00,482.00,244.00,482.00,244.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 03:16:51,482.00,482.00,244.00,482.00,244.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 03:26:32,482.00,482.00,244.00,482.00,244.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 03:36:53,482.00,482.00,244.00,482.00,244.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 03:46:53,482.00,482.00,244.00,482.00,244.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 03:56:55,482.00,482.00,244.00,482.00,244.00,299.00,312.00,189.00,269.00,245.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 04:06:57,482.00,482.00,244.00,482.00,244.00,299.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 04:16:51,482.00,482.00,244.00,482.00,244.00,299.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 04:27:02,482.00,482.00,244.00,482.00,244.00,299.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 04:36:56,482.00,482.00,244.00,482.00,244.00,299.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 04:46:49,482.00,482.00,244.00,482.00,244.00,324.00,312.00,234.00,279.00,250.00,305.00,314.00,314.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 04:56:53,482.00,482.00,244.00,482.00,244.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,404.00,404.00,404.00,404.00,404.00
2026-08-27 05:06:02,482.00,482.00,,482.00,,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,,,,,
2026-08-27 05:16:57,482.00,482.00,249.00,482.00,249.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 05:27:01,482.00,482.00,249.00,482.00,249.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 05:36:52,482.00,482.00,249.00,482.00,249.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 05:46:57,482.00,482.00,249.00,482.00,249.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 05:56:54,482.00,482.00,249.00,482.00,249.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 06:06:52,482.00,482.00,249.00,482.00,249.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 06:16:54,482.00,482.00,249.00,482.00,249.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 06:26:40,482.00,482.00,249.00,482.00,249.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 06:36:58,482.00,482.00,249.00,482.00,249.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 06:47:00,482.00,482.00,249.00,482.00,224.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 06:56:48,482.00,482.00,249.00,482.00,224.00,308.00,312.00,234.00,269.00,250.00,305.00,314.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 07:07:06,482.00,482.00,249.00,482.00,224.00,318.00,322.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 07:16:52,482.00,482.00,249.00,482.00,224.00,318.00,322.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 07:26:54,482.00,482.00,249.00,482.00,224.00,318.00,322.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 07:37:00,482.00,482.00,249.00,482.00,224.00,318.00,322.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 07:46:54,482.00,482.00,249.00,482.00,224.00,318.00,322.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 07:56:57,482.00,482.00,249.00,482.00,224.00,318.00,322.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 08:07:04,482.00,482.00,249.00,482.00,224.00,318.00,322.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 08:17:02,482.00,482.00,249.00,482.00,224.00,318.00,322.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 08:26:53,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 08:37:00,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 08:46:50,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 08:56:54,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 09:06:59,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 09:16:56,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 09:26:58,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 09:36:57,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 09:46:59,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 09:56:58,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 10:06:55,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 10:17:01,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 10:27:05,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 10:36:58,482.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 10:47:01,362.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 11:06:54,362.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 11:16:55,362.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 11:27:00,362.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 11:36:59,362.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 11:46:43,362.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 11:57:00,362.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 12:07:00,362.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 12:16:40,362.00,482.00,249.00,482.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 12:27:02,362.00,569.00,249.00,569.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 12:37:00,362.00,569.00,249.00,569.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-27 12:46:59,362.00,569.00,249.00,569.00,224.00,279.00,279.00,234.00,314.00,234.00,279.00,369.00,369.00,449.00,449.00,449.00,449.00,449.00
