checked_at,AS286,B61573,B62074,UA1403,UA1981,UA2096,UA2127,UA2434,UA2445,UA2679,UA2692,UA2743
2026-08-21 18:16:50,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 18:26:50,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 18:37:00,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 18:46:50,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 18:56:53,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 19:06:33,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 19:16:47,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 19:26:32,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 19:36:49,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 19:46:52,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 19:56:48,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 20:07:00,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 20:16:11,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 20:27:00,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 20:37:02,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 20:47:03,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 20:56:55,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 21:07:00,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 21:17:04,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 21:26:43,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 21:37:05,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 21:46:46,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 21:56:56,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 22:07:21,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 22:16:45,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 22:26:57,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 22:36:37,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 22:47:07,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 22:56:52,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 23:07:17,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 23:16:48,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 23:26:51,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 23:36:57,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 23:46:52,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-21 23:56:49,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 00:07:10,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 00:16:10,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 00:26:55,279.00,169.00,194.00,169.00,228.00,314.00,200.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 00:37:28,279.00,,194.00,169.00,228.00,314.00,207.00,,,,,200.00
2026-08-22 00:46:52,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 00:56:30,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 01:06:56,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 01:16:50,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 01:27:03,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 01:37:01,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 01:47:10,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 01:57:06,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 02:07:12,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 02:16:51,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 02:27:15,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 02:37:12,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,200.00,207.00,264.00,200.00
2026-08-22 02:47:08,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,169.00,207.00,264.00,200.00
2026-08-22 02:56:38,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,200.00,207.00,264.00,200.00
2026-08-22 03:06:34,279.00,169.00,194.00,169.00,228.00,314.00,207.00,169.00,200.00,207.00,264.00,200.00
2026-08-22 03:17:07,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 03:27:03,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 03:37:09,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 03:46:48,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 03:57:22,279.00,,194.00,169.00,229.00,347.00,208.00,,,,,200.00
2026-08-22 04:07:09,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 04:17:01,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 04:26:52,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 04:36:56,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 04:46:55,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 04:57:01,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 05:07:04,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 05:17:03,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 05:27:12,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 05:36:11,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 05:47:09,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 05:56:32,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 06:07:03,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 06:17:17,279.00,169.00,194.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 06:27:11,279.00,169.00,264.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 06:37:14,279.00,169.00,264.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 06:46:49,279.00,169.00,264.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 06:56:18,279.00,169.00,264.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 07:07:15,279.00,169.00,264.00,169.00,229.00,347.00,208.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 07:17:01,279.00,169.00,264.00,169.00,229.00,347.00,169.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 07:27:18,279.00,169.00,264.00,169.00,229.00,347.00,169.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 07:37:14,273.00,169.00,264.00,169.00,229.00,347.00,169.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 07:47:17,273.00,169.00,264.00,169.00,229.00,347.00,169.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 07:57:10,273.00,169.00,264.00,169.00,229.00,347.00,169.00,169.00,200.00,208.00,290.00,200.00
2026-08-22 08:07:23,273.00,169.00,264.00,169.00,229.00,347.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 08:17:06,273.00,169.00,264.00,169.00,229.00,347.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 08:27:18,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 08:37:20,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 08:47:04,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 08:56:40,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 09:07:22,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 09:16:46,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 09:27:14,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 09:37:07,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 09:47:11,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 09:56:26,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 10:06:58,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 10:27:08,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 10:37:22,,169.00,,,,,,169.00,169.00,200.00,259.00,
2026-08-22 10:47:14,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 10:57:08,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 11:07:10,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 11:17:10,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 11:26:59,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 11:37:20,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 11:47:09,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 11:57:11,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 12:07:24,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 12:16:36,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 12:26:33,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 12:37:21,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 12:47:02,273.00,169.00,264.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 12:57:17,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 13:06:55,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 13:16:48,273.00,169.00,239.00,169.00,169.00,306.00,169.00,,,,,200.00
2026-08-22 13:27:18,273.00,169.00,239.00,169.00,169.00,306.00,200.00,,,,,200.00
2026-08-22 13:37:11,273.00,169.00,239.00,169.00,169.00,306.00,200.00,,,,,200.00
2026-08-22 13:46:37,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 13:56:56,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 14:07:16,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 14:17:09,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 14:27:08,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 14:37:16,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 14:47:07,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 14:57:13,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 15:06:59,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 15:16:54,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 15:27:29,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 15:37:10,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 15:47:27,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 15:56:55,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 16:07:03,,169.00,,,,,,169.00,169.00,200.00,259.00,
2026-08-22 16:17:03,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 16:27:07,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 16:37:27,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 16:46:16,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 16:56:40,273.00,169.00,239.00,169.00,169.00,306.00,200.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 17:16:46,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 17:27:17,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 17:37:12,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 17:46:59,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 17:57:23,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 18:07:27,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 18:17:26,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 18:27:12,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 18:37:16,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 18:47:27,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 18:57:14,,169.00,,,,,,169.00,169.00,200.00,259.00,
2026-08-22 19:07:22,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 19:27:04,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 19:37:34,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 19:47:15,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 19:57:11,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 20:07:32,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 20:17:30,273.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 20:27:41,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 20:37:21,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 20:47:15,270.00,,239.00,169.00,169.00,306.00,169.00,,,,,200.00
2026-08-22 20:57:24,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 21:07:17,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 21:17:05,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 21:26:52,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 21:37:16,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 21:47:06,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 21:57:09,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 22:07:07,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 22:17:04,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 22:37:16,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 22:47:05,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 22:56:44,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 23:06:50,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 23:16:58,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 23:27:28,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 23:37:18,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-22 23:47:36,270.00,,239.00,169.00,169.00,306.00,169.00,,,,,200.00
2026-08-22 23:56:38,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 00:07:32,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 00:17:21,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 00:27:16,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 00:36:53,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 00:47:39,270.00,,239.00,169.00,169.00,306.00,169.00,,,,,200.00
2026-08-23 01:07:43,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 01:17:28,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 01:27:48,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 01:37:36,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 01:47:18,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 01:57:29,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 02:07:40,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 02:16:30,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 02:27:07,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 02:37:38,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,200.00,259.00,200.00
2026-08-23 02:47:22,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,200.00
2026-08-23 02:56:56,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 03:07:41,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 03:17:35,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 03:27:36,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 03:37:09,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 03:46:51,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 03:57:29,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 04:07:42,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 04:17:32,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 04:27:11,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 04:37:43,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 04:46:39,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 04:57:16,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 05:07:35,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 05:17:40,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 05:27:24,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 05:37:38,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 05:47:43,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 05:57:33,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 06:07:44,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 06:17:32,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 06:28:23,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 06:37:35,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 06:47:37,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 06:57:26,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 07:07:50,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 07:17:35,270.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 07:27:34,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 07:37:23,279.00,,239.00,169.00,169.00,306.00,169.00,,,,,201.00
2026-08-23 07:48:05,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 07:56:47,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 08:07:59,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 08:17:52,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 08:27:12,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 08:37:39,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 08:46:45,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 08:57:44,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 09:07:41,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 09:17:42,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
2026-08-23 09:27:32,279.00,169.00,239.00,169.00,169.00,306.00,169.00,169.00,169.00,201.00,259.00,201.00
