checked_at,DL1143,DL1216,UA1416,UA1477,UA2600,UA277,UA469,UA491
2026-08-27 20:57:52,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 21:08:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 21:17:51,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 21:28:00,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 21:37:58,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 21:48:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 21:57:45,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 22:07:46,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 22:17:48,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 22:28:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 22:38:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 22:48:01,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 22:57:43,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 23:07:44,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 23:17:34,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 23:28:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 23:38:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 23:47:58,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-27 23:58:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 00:08:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 00:18:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 00:28:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 00:38:20,253.00,,253.00,253.00,,253.00,,253.00
2026-08-28 00:47:51,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 00:57:48,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 01:08:01,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 01:18:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 01:28:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 01:38:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 01:47:49,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 01:57:50,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 02:07:36,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 02:18:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 02:27:39,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 02:37:59,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 02:48:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 02:58:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 03:08:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 03:18:01,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 03:28:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 03:38:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 03:48:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 03:57:45,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 04:08:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 04:18:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 04:28:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 04:37:45,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 04:48:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 04:58:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 05:08:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 05:18:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 05:28:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 05:37:58,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 05:48:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 05:58:01,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 06:07:43,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 06:18:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 06:28:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 06:37:56,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 06:48:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 06:58:01,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 07:08:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 07:18:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 07:28:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 07:38:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 07:48:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 07:58:01,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 08:07:43,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 08:18:00,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 08:27:56,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 08:37:59,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 08:48:01,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 08:58:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 09:08:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 09:18:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 09:28:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 09:38:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 09:47:59,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 09:58:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 10:08:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 10:18:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 10:28:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 10:38:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 10:47:45,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 10:58:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 11:07:46,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 11:18:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 11:28:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 11:38:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 11:48:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 11:58:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 12:07:44,,253.00,,,253.00,,253.00,
2026-08-28 12:18:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 12:28:18,,253.00,,,253.00,,253.00,
2026-08-28 12:37:59,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 12:48:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 12:57:49,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 13:08:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 13:18:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 13:27:46,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 13:38:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 13:48:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 13:57:44,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 14:07:55,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 14:17:45,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 14:27:51,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 14:38:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 14:48:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 14:58:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 15:08:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 15:18:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 15:28:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 15:38:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 15:48:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 15:58:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 16:08:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 16:18:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 16:28:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 16:37:48,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 16:48:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 16:58:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 17:08:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 17:18:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 17:27:53,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 17:38:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 17:48:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 17:57:46,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 18:08:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 18:18:23,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 18:28:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 18:38:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 18:48:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 18:58:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 19:08:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 19:18:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 19:27:40,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 19:37:50,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 19:48:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 19:58:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 20:08:28,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 20:18:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 20:28:19,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 20:38:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 20:48:18,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 20:58:26,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 21:08:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 21:18:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 21:27:40,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 21:38:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 21:48:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 21:58:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 22:08:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 22:18:21,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 22:28:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 22:37:56,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 22:47:53,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 22:58:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 23:08:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 23:18:18,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 23:28:56,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 23:38:15,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 23:48:18,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-28 23:58:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 00:08:21,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 00:17:57,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 00:28:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 00:38:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 00:48:22,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 00:58:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 01:08:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 01:18:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 01:28:20,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 01:38:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 01:47:55,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 01:58:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 02:07:41,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 02:18:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 02:28:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 02:37:47,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 02:48:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 02:58:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 03:07:53,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 03:18:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 03:28:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 03:38:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 03:48:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 03:58:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 04:08:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 04:18:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 04:28:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 04:38:26,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 04:48:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 04:58:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 05:08:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 05:18:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 05:27:47,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 05:38:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 05:48:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 05:58:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 06:08:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 06:18:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 06:27:39,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 06:38:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 06:48:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 06:58:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 07:08:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 07:18:18,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 07:28:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 07:38:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 07:47:51,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 07:58:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 08:08:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 08:17:45,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 08:28:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 08:38:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 08:48:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 08:58:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 09:08:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 09:18:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 09:28:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 09:38:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 09:48:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 09:58:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 10:08:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 10:17:56,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 10:28:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 10:38:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 10:48:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 10:58:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 11:08:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 11:18:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 11:28:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 11:38:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 11:48:23,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 11:58:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 12:07:56,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 12:18:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 12:27:53,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 12:38:23,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 12:48:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 12:58:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 13:08:00,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 13:18:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 13:28:00,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 13:37:54,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 13:48:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 13:58:15,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 14:08:18,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 14:18:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 14:28:21,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 14:38:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 14:47:43,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 14:58:26,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 15:07:51,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 15:18:19,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 15:28:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 15:37:57,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 15:48:18,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 15:58:19,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 16:08:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 16:18:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 16:28:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 16:38:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 16:48:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 16:58:28,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 17:08:22,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 17:18:37,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 17:28:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 17:38:23,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 17:47:43,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 17:57:40,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 18:08:23,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 18:18:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 18:28:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 18:37:55,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 18:48:15,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 18:58:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 19:08:21,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 19:18:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 19:28:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 19:38:32,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 19:48:19,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 19:58:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 20:08:00,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 20:18:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 20:28:24,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 20:38:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 20:48:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 20:58:33,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 21:08:26,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 21:18:24,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 21:28:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 21:38:26,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 21:48:22,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 21:58:26,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 22:08:21,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 22:18:20,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 22:28:26,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 22:38:21,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 22:48:32,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 22:58:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 23:08:25,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 23:18:17,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 23:28:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 23:38:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 23:48:08,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-29 23:58:20,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-30 00:08:26,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-30 00:18:22,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-30 00:28:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-08-30 00:38:20,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
