checked_at,AA1476,AA1872,AA2966,AA3105,AS265,AS328,AS410,AS429,AS583,AS587,DL2041,DL2055,DL637,UA2099,UA2618,UA2835,UA341
2026-08-28 16:53:17,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 17:03:20,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 17:13:12,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 17:22:50,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 17:33:04,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 17:43:11,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 17:53:13,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 18:03:23,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 18:13:14,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 18:23:15,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 18:33:25,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 18:43:14,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 18:53:10,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 19:03:26,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 19:13:13,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 19:23:11,234.00,215.00,234.00,215.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 19:33:01,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 19:43:16,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 19:53:24,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 20:03:24,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 20:13:15,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 20:23:17,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 20:33:20,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 20:43:11,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 20:53:12,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 21:03:11,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 21:13:15,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 21:23:02,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 21:33:15,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 21:43:08,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 21:53:06,234.00,215.00,234.00,234.00,238.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 22:03:18,234.00,215.00,234.00,234.00,239.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 22:13:14,234.00,215.00,234.00,234.00,239.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 22:23:15,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 22:33:17,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 22:43:18,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 22:53:13,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 23:03:19,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 23:13:21,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 23:22:59,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 23:33:11,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 23:43:05,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-28 23:53:22,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 00:03:40,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 00:13:13,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 00:23:15,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 00:33:27,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 00:43:13,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 00:53:05,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 01:03:17,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 01:13:08,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 01:23:19,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 01:33:17,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 01:43:04,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 01:53:15,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 02:03:21,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 02:13:17,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 02:23:16,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 02:33:17,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 02:43:15,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 02:53:12,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 03:03:19,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 03:13:17,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 03:23:14,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 03:33:13,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 03:42:50,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 03:53:07,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 04:03:18,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 04:13:42,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 04:23:12,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 04:33:18,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 04:43:00,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 04:53:12,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 05:03:15,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 05:13:15,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 05:23:12,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 05:33:01,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 05:43:07,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 05:53:05,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 06:03:04,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 06:13:10,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 06:23:06,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 06:33:12,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 06:43:09,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 06:53:07,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 07:03:17,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 07:13:10,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 07:23:15,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 07:33:10,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 07:43:08,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 07:52:50,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 08:02:59,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 08:13:05,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 08:23:15,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 08:33:15,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 08:43:10,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 08:53:06,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 09:03:18,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 09:13:11,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,242.00,215.00,215.00,215.00
2026-08-29 09:23:13,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 09:33:13,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 09:43:03,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 09:53:09,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 10:03:18,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 10:13:07,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 10:23:08,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 10:33:12,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 10:43:12,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 10:53:14,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 11:03:12,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 11:12:57,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 11:23:07,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 11:33:06,234.00,215.00,234.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 11:43:09,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 11:53:08,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 12:03:20,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 12:13:18,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 12:23:09,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 12:33:04,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 12:43:21,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 12:52:51,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 13:03:10,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 13:13:22,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 13:23:17,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 13:33:23,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 13:43:22,234.00,215.00,215.00,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 13:53:10,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 14:03:30,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 14:13:20,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 14:23:11,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 14:33:16,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 14:43:07,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 14:53:13,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 15:03:28,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 15:13:15,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 15:23:17,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 15:33:12,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 15:43:08,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 15:53:20,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 16:03:24,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 16:13:21,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 16:23:20,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 16:33:17,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 16:43:22,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 16:53:15,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 17:03:24,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 17:15:44,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 17:23:18,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 17:32:53,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 17:43:23,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 17:53:13,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 18:03:34,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 18:13:24,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 18:23:12,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 18:33:10,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 18:43:16,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 18:53:16,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 19:02:59,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 19:13:14,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 19:23:14,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 19:33:25,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 19:42:50,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 19:53:15,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 20:03:12,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 20:13:17,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 20:23:21,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 20:33:25,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 20:43:16,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 20:53:21,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 21:03:22,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
2026-08-29 21:13:07,234.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,232.00,215.00,215.00,215.00
