checked_at,AA1250,AA1464,AA1875,AA2452,AA2689,AA2984,AA3076,AA581,UA1358,UA1620
2026-08-22 07:15:45,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 07:25:48,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 07:35:55,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 07:45:57,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 07:55:51,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 08:05:56,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 08:15:50,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 08:26:01,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 08:35:54,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 08:45:49,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 08:55:26,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
2026-08-22 09:06:13,86.00,,86.00,86.00,247.00,86.00,,,86.00,86.00
2026-08-22 09:15:26,86.00,86.00,86.00,86.00,247.00,86.00,86.00,86.00,86.00,86.00
