checked_at,AA1892,AA2027,AA2388,AA2712,DL3951,DL4057,DL4119,UA1664,UA5425
2026-08-27 06:02:08,156.00,156.00,156.00,156.00,156.00,156.00,239.00,156.00,193.00
2026-08-27 06:12:02,156.00,156.00,156.00,156.00,156.00,156.00,239.00,156.00,193.00
2026-08-27 06:22:04,156.00,156.00,156.00,156.00,156.00,156.00,239.00,156.00,193.00
2026-08-27 06:32:04,156.00,156.00,156.00,156.00,156.00,156.00,239.00,156.00,193.00
2026-08-27 06:42:00,156.00,156.00,156.00,156.00,156.00,156.00,239.00,156.00,193.00
2026-08-27 06:52:02,156.00,156.00,156.00,156.00,156.00,156.00,239.00,156.00,193.00
2026-08-27 07:02:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,193.00
2026-08-27 07:12:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,193.00
2026-08-27 07:21:57,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 07:32:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 07:42:00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 07:52:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 08:02:00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 08:11:53,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 08:22:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 08:32:02,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 08:42:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 08:52:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 09:02:00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 09:12:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 09:21:50,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 09:32:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 09:41:59,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 09:52:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 10:02:08,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 10:12:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 10:22:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 10:32:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 10:42:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 11:02:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 11:11:58,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 11:22:08,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 11:32:05,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 11:42:06,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 11:52:06,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 12:02:19,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 12:12:05,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 12:22:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 12:32:02,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 12:41:59,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 12:52:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 13:02:08,,,156.00,156.00,156.00,,156.00,,156.00
2026-08-27 13:12:02,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 13:22:00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 13:32:19,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 13:42:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 13:52:11,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 14:02:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 14:11:59,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 14:22:02,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 14:32:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 14:42:02,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 14:52:14,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 15:02:23,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 15:12:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 15:22:06,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 15:32:16,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 15:42:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 15:52:06,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 16:02:16,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 16:12:13,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 16:22:06,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 16:32:17,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 16:42:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 16:52:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 17:02:14,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 17:12:17,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 17:22:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 17:32:17,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 17:42:05,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 17:52:13,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 18:02:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 18:12:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 18:22:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 18:32:12,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 18:42:42,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 18:52:06,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 19:02:11,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 19:12:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 19:22:01,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 19:32:13,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 19:42:11,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 19:52:08,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 20:02:11,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 20:12:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 20:22:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 20:32:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 20:42:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 20:52:13,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 21:02:24,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 21:12:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 21:22:05,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 21:32:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 21:42:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 21:52:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 22:02:16,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 22:12:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 22:22:02,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 22:32:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 22:42:16,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 22:52:03,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 23:02:14,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 23:12:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 23:22:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 23:32:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 23:42:11,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-27 23:52:13,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 00:02:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 00:12:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 00:22:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 00:32:08,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 00:42:08,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 00:51:59,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 01:02:15,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 01:12:14,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 01:22:13,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 01:32:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 01:42:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 01:51:56,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 02:02:13,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 02:12:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 02:22:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 02:32:30,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 02:42:02,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 02:52:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 03:02:05,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 03:12:02,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 03:22:11,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 03:32:14,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 03:42:05,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 03:51:59,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 04:02:09,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 04:12:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 04:22:04,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 04:32:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 04:42:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 04:52:12,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 05:02:16,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 05:12:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 05:22:02,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 05:32:06,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 05:42:14,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 05:52:07,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 06:02:10,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
2026-08-28 06:12:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 06:22:04,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 06:32:01,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 06:42:04,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 06:52:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 07:02:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 07:11:54,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 07:22:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 07:32:03,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 07:42:04,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 07:52:02,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 08:02:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 08:12:03,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 08:22:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 08:32:05,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 08:42:05,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 08:51:58,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 09:02:12,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 09:12:01,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 09:22:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 09:32:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 09:42:03,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 09:52:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 10:02:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 10:12:05,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 10:22:01,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 10:32:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 10:42:05,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 10:52:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 11:02:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 11:12:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 11:22:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 11:32:18,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 11:42:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 11:52:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 12:02:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 12:12:16,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 12:22:02,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 12:32:22,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 12:42:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 12:52:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 13:02:24,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 13:12:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 13:22:14,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 13:32:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 13:42:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 13:52:04,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 14:02:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 14:12:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 14:22:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 14:32:20,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 14:42:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 14:52:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 15:02:12,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 15:12:16,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 15:22:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 15:32:06,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 15:42:16,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 15:52:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 16:02:22,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 16:12:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 16:22:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 16:32:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 16:42:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 16:52:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 17:02:16,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 17:12:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 17:21:57,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 17:32:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 17:42:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 17:52:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 18:02:20,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 18:12:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 18:22:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 18:32:15,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 18:42:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 18:52:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 19:02:21,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 19:12:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 19:22:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 19:32:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 19:42:10,,,156.00,156.00,156.00,,156.00,,156.00
2026-08-28 19:52:22,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 20:02:19,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 20:12:14,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 20:22:14,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 20:32:18,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 20:42:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 20:52:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 21:02:14,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 21:12:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 21:22:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 21:32:12,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 21:42:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 21:52:04,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 22:02:16,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 22:12:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 22:22:14,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 22:32:14,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 22:42:19,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 22:52:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 23:02:14,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 23:12:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 23:22:02,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 23:32:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-28 23:42:20,156.00,156.00,156.00,,,156.00,179.00,156.00,
2026-08-28 23:52:18,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 00:02:18,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 00:12:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 00:22:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 00:32:21,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 00:42:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 00:52:03,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 01:02:16,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 01:12:07,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 01:22:15,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 01:32:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 01:42:06,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 01:52:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 02:02:19,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 02:12:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 02:22:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 02:32:15,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 02:42:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 02:52:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 03:02:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 03:12:16,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 03:22:12,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 03:32:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 03:41:54,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 03:52:05,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 04:02:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 04:12:28,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 04:22:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 04:32:15,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 04:42:02,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 04:52:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 05:02:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 05:12:12,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 05:22:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-29 05:32:03,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
