checked_at,AA54,AA86,AA98,BA1518,BA1543,BA1601,BA294,BA296,BA298,IB3633,IB3635,IB4208,IB4860,IB8552,UA920,UA929,UA938
2026-08-29 09:39:15,712.00,712.00,712.00,,,,712.00,712.00,712.00,711.00,710.00,,,,712.00,712.00,712.00
2026-08-29 09:49:14,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 09:59:15,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 10:09:15,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 10:19:14,712.00,712.00,712.00,,,,712.00,712.00,712.00,711.00,710.00,,,,712.00,712.00,712.00
2026-08-29 10:29:10,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 10:39:15,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 10:49:19,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 10:59:17,712.00,712.00,712.00,,,,712.00,712.00,712.00,711.00,710.00,,,,712.00,712.00,712.00
2026-08-29 11:09:12,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 11:19:14,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 11:29:13,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 11:39:14,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 11:49:15,712.00,712.00,712.00,723.00,723.00,723.00,712.00,712.00,712.00,721.00,721.00,788.00,786.00,788.00,712.00,712.00,712.00
2026-08-29 11:59:19,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 12:09:14,712.00,712.00,712.00,723.00,723.00,723.00,712.00,712.00,712.00,721.00,721.00,788.00,786.00,788.00,712.00,712.00,712.00
2026-08-29 12:19:18,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 12:29:17,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,788.00,786.00,788.00,712.00,712.00,712.00
2026-08-29 12:39:17,712.00,712.00,712.00,723.00,723.00,723.00,712.00,712.00,712.00,721.00,721.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 12:49:25,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 12:59:21,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 13:09:08,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 13:19:05,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 13:29:09,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 13:39:17,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 13:49:21,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,798.00,786.00,798.00,712.00,712.00,712.00
2026-08-29 13:59:13,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 14:09:17,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,798.00,786.00,798.00,712.00,712.00,712.00
2026-08-29 14:19:17,712.00,712.00,712.00,723.00,723.00,723.00,712.00,712.00,712.00,721.00,721.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 14:29:15,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 14:39:25,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-29 14:49:05,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 14:59:12,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 15:09:13,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 15:19:08,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 15:29:15,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 15:39:13,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 15:49:07,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 15:59:16,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 16:09:11,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 16:19:14,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 16:29:16,712.00,712.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 16:39:15,712.00,712.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 16:49:16,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 16:59:17,712.00,855.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 17:09:16,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 17:19:22,712.00,855.00,712.00,719.00,719.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 17:29:17,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 17:39:24,712.00,855.00,712.00,719.00,755.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 17:49:25,712.00,855.00,712.00,719.00,755.00,719.00,712.00,712.00,712.00,717.00,717.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-29 17:59:27,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 18:09:19,712.00,855.00,712.00,719.00,755.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 18:19:19,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 18:29:27,712.00,855.00,712.00,719.00,755.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 18:39:21,712.00,855.00,712.00,,,,712.00,712.00,712.00,711.00,711.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 18:49:21,712.00,855.00,712.00,719.00,755.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 18:59:21,712.00,855.00,712.00,,,,712.00,712.00,712.00,711.00,711.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 19:09:19,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 19:19:18,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 19:29:20,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 19:39:21,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-29 19:49:23,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 19:59:19,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-29 20:09:21,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 20:19:08,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 20:29:08,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 20:39:20,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 20:49:09,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 20:59:08,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 21:09:11,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 21:19:11,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 21:29:17,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 21:39:16,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 21:49:06,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 21:59:05,712.00,855.00,712.00,719.00,870.00,719.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 22:09:15,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 22:19:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 22:29:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 22:39:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 22:49:17,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 22:59:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 23:09:08,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,717.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 23:19:07,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 23:29:17,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-29 23:39:09,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 23:49:12,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-29 23:59:15,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 00:09:15,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 00:19:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 00:29:18,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 00:39:09,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 00:49:11,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 00:59:14,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 01:09:22,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 01:19:19,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 01:29:10,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 01:39:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 01:49:23,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,910.00,788.00,788.00,712.00,712.00,712.00
2026-08-30 01:59:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 02:09:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,910.00,788.00,788.00,712.00,712.00,712.00
2026-08-30 02:19:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 02:29:17,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 02:39:21,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 02:49:21,712.00,855.00,712.00,,,,712.00,712.00,712.00,711.00,711.00,,,,779.00,712.00,712.00
2026-08-30 02:59:05,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 03:09:03,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,779.00,712.00,712.00
2026-08-30 03:19:16,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,779.00,712.00,712.00
2026-08-30 03:29:11,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 03:39:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 03:49:17,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,779.00,712.00,712.00
2026-08-30 03:59:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 04:09:19,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,779.00,712.00,712.00
2026-08-30 04:19:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 04:29:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 04:39:27,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,920.00,786.00,798.00,779.00,712.00,712.00
2026-08-30 04:49:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 04:59:21,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,920.00,786.00,798.00,779.00,712.00,712.00
2026-08-30 05:09:20,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 05:19:15,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,779.00,712.00,712.00
2026-08-30 05:29:20,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 05:39:20,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 05:49:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 05:59:18,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 06:09:19,712.00,855.00,712.00,,,,712.00,712.00,712.00,711.00,711.00,,,,779.00,712.00,712.00
2026-08-30 06:19:10,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 06:29:14,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,779.00,712.00,712.00
2026-08-30 06:39:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 06:49:11,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 06:59:21,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 07:09:02,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 07:19:13,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 07:29:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-30 07:39:02,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 07:49:10,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 07:59:17,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 08:09:22,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 08:19:19,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 08:29:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 08:39:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 08:49:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 08:59:17,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,920.00,786.00,798.00,712.00,712.00,712.00
2026-08-30 09:09:07,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 09:19:13,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 09:29:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 09:39:25,712.00,855.00,712.00,765.00,908.00,765.00,712.00,712.00,712.00,798.00,798.00,1071.00,786.00,798.00,712.00,712.00,712.00
2026-08-30 09:49:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 09:59:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 10:09:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 10:19:15,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 10:29:19,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 10:39:23,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 10:49:19,712.00,855.00,712.00,,,,712.00,712.00,712.00,711.00,711.00,,,,712.00,712.00,712.00
2026-08-30 10:59:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 11:09:11,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 11:19:12,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 11:29:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 11:39:11,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 11:49:21,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 11:59:24,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,1071.00,786.00,798.00,712.00,712.00,712.00
2026-08-30 12:09:21,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 12:19:20,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,1071.00,786.00,798.00,712.00,712.00,712.00
2026-08-30 12:29:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 12:39:22,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 12:49:15,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 12:59:16,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,730.00,730.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 13:09:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-30 13:19:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 13:29:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-30 13:39:13,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 13:49:12,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-30 13:59:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 14:09:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,779.00,712.00,712.00
2026-08-30 14:19:18,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 14:29:15,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 14:39:15,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 14:49:21,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 14:59:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-30 15:09:17,,,,720.00,870.00,720.00,716.00,716.00,716.00,717.00,717.00,870.00,725.00,723.00,,,
2026-08-30 15:19:13,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-30 15:29:16,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 15:39:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 15:49:16,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,730.00,730.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-30 15:59:19,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 16:09:20,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 16:19:18,712.00,855.00,712.00,755.00,898.00,755.00,712.00,712.00,712.00,711.00,711.00,910.00,788.00,788.00,712.00,712.00,712.00
2026-08-30 16:29:27,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 16:39:24,712.00,855.00,712.00,755.00,898.00,755.00,712.00,712.00,712.00,788.00,788.00,870.00,725.00,724.00,712.00,712.00,712.00
